UFID,SCLS,FMTA,OBJECTID_1,OBJECTID,BASE_YEAR,ADM_CD,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
100037705077C0071351056e623c54059,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071a68783b7cd44489e,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071a68783b7cd44489e,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071d541c3fcf7e848f6,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C007119d813063cee4380,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071a59d3dd2c48a4099,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C007149f0c8a008b642df,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C007161450ab4de9d41fb,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071d2b7d4cac5434910,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071bbd333cca178438f,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071f910839bda03448b,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071e1c089ceed9b4f6d,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071d2fd68ad973e4ba6,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00712662d725d7d84096,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071cd9c3b72d6e34438,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00718782ff0a6e0f4a55,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C007190abdcaa2d174c91,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00714ea35a45d250425f,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071fc8c9ed5b8df4e49,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071b9f3e2b79e4447c0,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071bfd7a95a2baf46ba,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071c6e0bf7e2b834496,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071bb4a5184cba24e17,C0076116,S2112352,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00719af5f46632c24344,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071e7fabca0737141c2,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00717a33ec9cb0d44788,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071d2f74873212a4eab,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00711b2b5e3cbc834880,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071168281b722ed4f8b,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071a8c8e727a47e44f2,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071944f57a96f384d36,C0076116,S2112352,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071218158ca56d544b1,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071464253b79707433e,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00713ccc7bf4fa3145b7,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00714fc321196ace4b9a,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C007148af34b14bd04742,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00719a05a100d7554ba6,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071b6faae2ba9e844c0,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00715505b1983b9d4a81,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071d500ddf1767a41ef,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071b3efd9c37b524fb5,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00716a9a1bf67d704c39,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00717b7edf905b5e4018,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071936b2091e7c142a9,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071b880187433dc476c,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C007198738c0ef54d449a,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071814d467db6174a20,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071b13574d46f074f70,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00715f04ee605e7c4b8b,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071f4f67ae52db349a7,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071ad742acfc3bf40de,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705077C0071ad742acfc3bf40de,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C007171ef6e07145e4299,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C007135a3b97da4dc4d1e,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071be989d9a9da549df,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071cca7bb7ef3134832,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071aff7ebcf40e5436c,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00718a4bfbe6632f4c99,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071e879e810d606468c,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00710e79c1eaa9734b75,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071aa1f931d251a4498,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705077C00716a56604ca6f8480a,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071b9f6a2d70cc7435c,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C007131d343012a36484e,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705077C0071cb4181b3f84646a4,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705076C0071eff9884ed57445e1,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705077C0071f2313c3e472740dd,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705076C007190edec0ae51e49a3,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705076C0071fbe2efad06d24394,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705076C0071247b55f13530464d,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705076C0071464ce7689981405e,C0076116,S2115581,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C00716fbf8d41b0ee4013,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C007128480f7ccbbc4faa,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071b26b4e9cb67e40cf,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705076C0071002cb22a03884dc3,C0076116,S2115581,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C007168bb6614435b43b2,C0076116,S2115581,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705077C007189cc026adbff4854,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071954b96f902ab46e8,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705076C0071d252dda365c14c2e,C0076116,S2115581,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071a19ebf109f7b4e9d,C0076116,S2115581,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C007179c01f5f5c85401a,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705076C0071edfc6e97b10143c8,C0076116,S2115581,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C0071faa5ea6fcf6e46cb,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705076C0071087de1095cbd409f,C0076116,S2115581,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C007154ef294085a849d7,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071bfd7cd2c504542f4,C0076116,S2115581,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00717858c6c150874a7d,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00710a89fdbb0e534b27,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00710aa725a943bb498a,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C007105cecae91e6c4c64,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00713d902c2d632e46d5,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071abf5fbd017b542bb,C0076116,S2115581,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C00712cffc0d3098840fb,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705076C0071c659d4f91e7b4f9c,C0076116,S2118810,"413",413.00000000000,"2016","1125058",암사2동,2172641.80292999977,"11740",강동구,"14628"
100037705077C0071114419777b1e478d,C0076116,S2118810,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071d87f68445740444b,C0076116,S2118810,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C00710032b4d815964a5a,C0076116,S2118810,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705077C0071be5e1790a7734b40,C0076116,S2118810,"412",412.00000000000,"2016","1125056",고덕2동,2205058.30507999985,"11740",강동구,"7349"
100037705076C00710b80ca29c395492b,C0076116,S2118810,"413",413.00000000000,"2016","1125058",암사2동,2172641.80292999977,"11740",강동구,"14628"
100037705077C0071bdad284de152490f,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705076C00710012937349e04b43,C0076116,S2118810,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705076C00710012937349e04b43,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071681f97636cc44994,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C0071e7b8af3fdc0645e2,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705076C0071eb340ea25d5f4afb,C0076116,S2118810,"411",411.00000000000,"2016","1125055",고덕1동,1517309.45371000003,"11740",강동구,"27405"
100037705076C0071eb340ea25d5f4afb,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071735531e47c424161,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071093b8d8fec02431e,C0076116,S2118810,"413",413.00000000000,"2016","1125058",암사2동,2172641.80292999977,"11740",강동구,"14628"
100037705076C00710d02cb7998dc4a3c,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C00713270ba7d3ee9474d,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071e3ddaadf1c61483f,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071196d3428e6cb459b,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C00714cc87a15f6004b0c,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071845857a68d2140a1,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071f8a44fc0d02f4f58,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071cb9386e1913343e5,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C0071752fbe2b21e643e0,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705076C0071e9c7256799a94aba,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C00717dea04b9e3764dc6,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C007126ea2768e36d4d09,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C00719cc48c6a21f54fe4,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C007165bb7d7159154def,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071b2d7463bbd3546e7,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C007100e6d3988ff84b22,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071bd82a10055b7413c,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071a19dafe14c0d4368,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C00719bbc3e2939994ae8,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071a223ea2bed4d4aef,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C007164fa4b761e9442c1,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C007135b2f72d34e64bed,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071dbe746bbfc5c420a,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C0071f62169667f09423d,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C007154751485361c421f,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C0071a842c2abfad04fcd,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705076C0071b9fda8658a304bc7,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705076C007124e0ff3e424a45d5,C0076116,S2118810,"414",414.00000000000,"2016","1125059",암사3동,1797967.32985000010,"11740",강동구,"18948"
100037705077C00717cab86c574dd4d31,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071fc4b65e220f645b4,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C007102f20e21ea97434d,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705077C0071081c07eec84343f0,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C00713576b1e70bcd42c0,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C007138f37c78f5c74cff,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C007169d43c76e3634b17,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C00716b23d5dcad0a4a34,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C007184fe3304ce8b4d43,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C0071e433ffcd21b549c0,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C0071a5a20a996b2b403a,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C0071fee21819afa24931,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705077C0071299b2ca63f164465,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705087C0071add3ab1932cb47b3,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0071e99a24b8d2154693,C0076116,S2118810,"407",407.00000000000,"2016","1125051",강일동,3644657.44305999996,"11740",강동구,"32535"
100037705087C0071cbfc7af5dcdc432c,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705087C00711cbd19ebc09541fa,C0076116,S2118810,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705087C0071b49da6b8beaa459e,C0076116,S2117338,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705087C00719b32252851d748d3,C0076116,S2117338,"410",410.00000000000,"2016","1125054",명일2동,913614.18547200004,"11740",강동구,"17968"
100037705087C007153d95aa2978c4f74,C0076116,S2117338,"410",410.00000000000,"2016","1125054",명일2동,913614.18547200004,"11740",강동구,"17968"
100037705087C00716f7d916e0d404d73,C0076116,S2117338,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705087C00716b19c6d57b1743cf,C0076116,S2117338,"408",408.00000000000,"2016","1125052",상일동,1812201.88480000012,"11740",강동구,"11113"
100037705087C0071ba8115d295dd4572,C0076116,S2117338,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
100037705087C00716354dd6c0db04843,C0076116,S2117338,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C007133243ab9e2e74e89,C0076116,S2117338,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
100037705087C007195b98edceda44887,C0076116,S2117338,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
100037705087C00713f11068eb9d0477c,C0076116,S2117338,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
100037705087C0071ad84c8d8cb984122,C0076116,S2117338,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
100037705087C00713bdb14988aaa4b0d,C0076116,S2117338,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
100037705087C00711de360f417ce449f,C0076116,S2117338,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C00713b0f2ef6018240e5,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0071c50841bc2e4144f4,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C007182e9e0c8039647fa,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0071346873fbd8b34936,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C007156712fb6866947bf,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0071bce675d497084d1d,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0071e250f17654514b60,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C007168f42fe9199f4a9b,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0071ad63112db5ef4dcd,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C00719ffe645d15a34005,C0076116,S2111567,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0071b6d108c8fa314764,C0076116,S2114796,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0071f4dbdeeb7ffd4a4a,C0076116,S2114796,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705087C0071845d043d09194486,C0076116,S2114796,"421",421.00000000000,"2016","1125071",둔촌2동,1549246.05909000011,"11740",강동구,"27964"
100037705096C0071af8c672b19a24f6b,C0076116,S2113324,"420",420.00000000000,"2016","1125070",둔촌1동,911467.27896999998,"11740",강동구,"289"
100037705096C0071bfb0b362484f4ef5,C0076116,S2113324,"420",420.00000000000,"2016","1125070",둔촌1동,911467.27896999998,"11740",강동구,"289"
100037705096C00719c11fe8fc01e4464,C0076116,S2116553,"420",420.00000000000,"2016","1125070",둔촌1동,911467.27896999998,"11740",강동구,"289"
100037705096C007105892ee5c41c484c,C0076116,S2116553,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C00714a0e548ad9e34036,C0076116,S2116553,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C0071fdded4d262124947,C0076116,S2116553,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C00712da58a881c874828,C0076116,S2116553,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C00716e4635cb82c8477f,C0076116,S2116553,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C00715fd2254590f54822,C0076116,S2116553,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
100037705096C007144756a7395a24f5f,C0076116,S2116553,"388",388.00000000000,"2016","1124059",오륜동,3082692.49355999986,"11710",송파구,"18968"
