,AREA,PERIMETER,ELEVATION
92408,191736.22,560954.38,20.83
92409,191736.22,560864.38,23.1
92410,191736.22,560774.38,28.36
92411,191736.22,560684.38,37.9
92412,191736.22,560594.38,42.65
92413,191736.22,560504.38,51.62
92414,191736.22,560414.38,69.05
92415,191736.22,560324.38,82.14
92416,191736.22,560234.38,79.0
92417,191736.22,560144.38,69.59
92418,191736.22,560054.38,67.91
92419,191736.22,559964.38,75.8
92420,191736.22,559874.38,73.44
92421,191736.22,559784.38,66.06
92422,191736.22,559694.38,60.69
92423,191736.22,559604.38,63.24
92424,191736.22,559514.38,77.83
92425,191736.22,559424.38,93.6
92426,191736.22,559334.38,139.88
92427,191736.22,559244.38,164.97
92428,191736.22,559154.38,187.36
92429,191736.22,559064.38,196.56
92430,191736.22,558974.38,186.0
92431,191736.22,558884.38,162.29
92432,191736.22,558794.38,143.5
92433,191736.22,558704.38,140.39
92434,191736.22,558614.38,133.45
92435,191736.22,558524.38,137.35
92436,191736.22,558434.38,139.84
92437,191736.22,558344.38,144.85
92438,191736.22,558254.38,153.39
92439,191736.22,558164.38,162.21
92440,191736.22,558074.38,161.56
92441,191736.22,557984.38,154.92
92442,191736.22,557894.38,100.94
92443,191736.22,557804.38,63.04
92444,191736.22,557714.38,53.67
92445,191736.22,557624.38,46.38
92446,191736.22,557534.38,39.27
92447,191736.22,557444.38,35.76
92448,191736.22,557354.38,34.79
92449,191736.22,557264.38,37.13
92450,191736.22,557174.38,38.07
92451,191736.22,557084.38,38.64
92452,191736.22,556994.38,42.9
92453,191736.22,556904.38,48.43
92454,191736.22,556814.38,60.1
92455,191736.22,556724.38,53.44
92456,191736.22,556634.38,41.59
92457,191736.22,556544.38,38.72
92458,191736.22,556454.38,64.57
92459,191736.22,556364.38,73.08
92460,191736.22,556274.38,55.17
92461,191736.22,556184.38,40.69
92462,191736.22,556094.38,40.43
92463,191736.22,556004.38,42.21
92464,191736.22,555914.38,43.75
92465,191736.22,555824.38,44.3
92466,191736.22,555734.38,35.54
92467,191736.22,555644.38,30.54
92468,191736.22,555554.38,32.31
92469,191736.22,555464.38,39.32
92470,191736.22,555374.38,42.96
92471,191736.22,555284.38,37.34
92472,191736.22,555194.38,38.51
92473,191736.22,555104.38,38.68
92474,191736.22,555014.38,53.19
92475,191736.22,554924.38,54.11
92476,191736.22,554834.38,41.99
92477,191736.22,554744.38,31.04
92478,191736.22,554654.38,27.16
92479,191736.22,554564.38,31.42
92480,191736.22,554474.38,44.49
92481,191736.22,554384.38,54.67
92482,191736.22,554294.38,52.94
92483,191736.22,554204.38,38.37
92484,191736.22,554114.38,28.74
92485,191736.22,554024.38,22.29
92486,191736.22,553934.38,17.07
92487,191736.22,553844.38,13.81
92488,191736.22,553754.38,12.8
92489,191736.22,553664.38,13.03
92490,191736.22,553574.38,12.44
92491,191736.22,553484.38,11.31
92492,191736.22,553394.38,12.43
92493,191736.22,553304.38,13.29
92494,191736.22,553214.38,15.27
92495,191736.22,553124.38,33.08
92496,191736.22,553034.38,38.33
92497,191736.22,552944.38,32.19
92498,191736.22,552854.38,25.06
92499,191736.22,552764.38,20.26
92500,191736.22,552674.38,16.58
92501,191826.22,561404.38,23.93
92502,191826.22,561314.38,22.9
92503,191826.22,561224.38,22.76
92504,191826.22,561134.38,22.76
92505,191826.22,561044.38,20.55
92506,191826.22,560954.38,21.21
92507,191826.22,560864.38,26.99
92508,191826.22,560774.38,26.53
92509,191826.22,560684.38,29.83
92510,191826.22,560594.38,38.38
92511,191826.22,560504.38,46.86
92512,191826.22,560414.38,56.41
92513,191826.22,560324.38,73.72
92514,191826.22,560234.38,100.23
92515,191826.22,560144.38,96.24
92516,191826.22,560054.38,93.25
92517,191826.22,559964.38,99.53
92518,191826.22,559874.38,104.43
92519,191826.22,559784.38,90.61
92520,191826.22,559694.38,74.08
92521,191826.22,559604.38,74.21
92522,191826.22,559514.38,86.22
92523,191826.22,559424.38,106.98
92524,191826.22,559334.38,131.43
92525,191826.22,559244.38,132.69
92526,191826.22,559154.38,146.37
92527,191826.22,559064.38,166.56
92528,191826.22,558974.38,197.84
92529,191826.22,558884.38,203.57
92530,191826.22,558794.38,184.75
92531,191826.22,558704.38,164.88
92532,191826.22,558614.38,158.2
92533,191826.22,558524.38,160.95
92534,191826.22,558434.38,160.04
92535,191826.22,558344.38,133.85
92536,191826.22,558254.38,123.29
92537,191826.22,558164.38,136.44
92538,191826.22,558074.38,144.81
92539,191826.22,557984.38,144.18
92540,191826.22,557894.38,110.79
92541,191826.22,557804.38,77.41
92542,191826.22,557714.38,58.11
92543,191826.22,557624.38,47.32
92544,191826.22,557534.38,39.85
92545,191826.22,557444.38,35.42
92546,191826.22,557354.38,32.87
92547,191826.22,557264.38,31.93
92548,191826.22,557174.38,33.71
92549,191826.22,557084.38,36.97
92550,191826.22,556994.38,45.03
92551,191826.22,556904.38,56.99
92552,191826.22,556814.38,66.5
92553,191826.22,556724.38,56.26
92554,191826.22,556634.38,42.19
92555,191826.22,556544.38,35.01
92556,191826.22,556454.38,60.25
92557,191826.22,556364.38,68.93
92558,191826.22,556274.38,55.2
92559,191826.22,556184.38,39.56
92560,191826.22,556094.38,34.73
92561,191826.22,556004.38,36.51
92562,191826.22,555914.38,34.5
92563,191826.22,555824.38,33.69
92564,191826.22,555734.38,31.8
92565,191826.22,555644.38,28.19
92566,191826.22,555554.38,26.92
92567,191826.22,555464.38,32.03
92568,191826.22,555374.38,41.18
92569,191826.22,555284.38,36.01
92570,191826.22,555194.38,29.84
92571,191826.22,555104.38,29.4
92572,191826.22,555014.38,46.26
92573,191826.22,554924.38,59.61
92574,191826.22,554834.38,52.07
92575,191826.22,554744.38,37.65
92576,191826.22,554654.38,27.29
92577,191826.22,554564.38,25.27
92578,191826.22,554474.38,37.25
92579,191826.22,554384.38,43.97
92580,191826.22,554294.38,43.87
92581,191826.22,554204.38,34.45
92582,191826.22,554114.38,22.39
92583,191826.22,554024.38,16.16
92584,191826.22,553934.38,13.9
92585,191826.22,553844.38,13.05
92586,191826.22,553754.38,12.96
92587,191826.22,553664.38,13.53
92588,191826.22,553574.38,13.15
92589,191826.22,553484.38,13.26
92590,191826.22,553394.38,13.4
92591,191826.22,553304.38,13.8
92592,191826.22,553214.38,27.01
92593,191826.22,553124.38,35.68
92594,191826.22,553034.38,30.49
92595,191826.22,552944.38,28.07
92596,191826.22,552854.38,27.25
92597,191826.22,552764.38,24.23
92598,191916.22,561404.38,26.89
92599,191916.22,561314.38,23.44
92600,191916.22,561224.38,23.1
92601,191916.22,561134.38,22.96
92602,191916.22,561044.38,24.15
92603,191916.22,560954.38,21.68
92604,191916.22,560864.38,21.14
92605,191916.22,560774.38,23.04
92606,191916.22,560684.38,32.26
92607,191916.22,560594.38,45.18
92608,191916.22,560504.38,65.4
92609,191916.22,560414.38,84.19
92610,191916.22,560324.38,83.84
92611,191916.22,560234.38,106.82
92612,191916.22,560144.38,118.04
92613,191916.22,560054.38,101.8
92614,191916.22,559964.38,115.37
92615,191916.22,559874.38,118.05
92616,191916.22,559784.38,106.8
92617,191916.22,559694.38,89.24
92618,191916.22,559604.38,90.2
92619,191916.22,559514.38,108.44
92620,191916.22,559424.38,124.68
92621,191916.22,559334.38,114.4
92622,191916.22,559244.38,108.95
92623,191916.22,559154.38,129.87
92624,191916.22,559064.38,164.91
92625,191916.22,558974.38,202.94
92626,191916.22,558884.38,219.12
92627,191916.22,558794.38,209.8
92628,191916.22,558704.38,186.91
92629,191916.22,558614.38,186.73
92630,191916.22,558524.38,189.08
92631,191916.22,558434.38,166.16
92632,191916.22,558344.38,126.28
92633,191916.22,558254.38,101.38
92634,191916.22,558164.38,101.7
92635,191916.22,558074.38,105.22
92636,191916.22,557984.38,111.4
92637,191916.22,557894.38,111.13
92638,191916.22,557804.38,93.46
92639,191916.22,557714.38,67.11
92640,191916.22,557624.38,53.75
92641,191916.22,557534.38,48.01
92642,191916.22,557444.38,43.53
92643,191916.22,557354.38,36.31
92644,191916.22,557264.38,31.33
92645,191916.22,557174.38,32.58
92646,191916.22,557084.38,36.92
92647,191916.22,556994.38,38.11
92648,191916.22,556904.38,45.18
92649,191916.22,556814.38,58.15
92650,191916.22,556724.38,54.52
92651,191916.22,556634.38,43.97
92652,191916.22,556544.38,34.44
92653,191916.22,556454.38,44.38
92654,191916.22,556364.38,52.89
92655,191916.22,556274.38,47.5
92656,191916.22,556184.38,36.76
92657,191916.22,556094.38,29.97
92658,191916.22,556004.38,29.2
92659,191916.22,555914.38,28.88
92660,191916.22,555824.38,28.18
92661,191916.22,555734.38,28.24
92662,191916.22,555644.38,26.38
92663,191916.22,555554.38,24.58
92664,191916.22,555464.38,30.43
92665,191916.22,555374.38,42.48
92666,191916.22,555284.38,39.54
92667,191916.22,555194.38,29.44
92668,191916.22,555104.38,26.76
92669,191916.22,555014.38,54.05
92670,191916.22,554924.38,67.62
92671,191916.22,554834.38,68.62
92672,191916.22,554744.38,52.85
92673,191916.22,554654.38,31.06
92674,191916.22,554564.38,23.4
92675,191916.22,554474.38,31.4
92676,191916.22,554384.38,38.32
92677,191916.22,554294.38,30.52
92678,191916.22,554204.38,29.18
92679,191916.22,554114.38,21.66
92680,191916.22,554024.38,15.19
92681,191916.22,553934.38,13.69
92682,191916.22,553844.38,13.26
92683,191916.22,553754.38,13.62
92684,191916.22,553664.38,10.83
92685,191916.22,553574.38,11.91
92686,191916.22,553484.38,13.21
92687,191916.22,553394.38,13.04
92688,191916.22,553304.38,13.36
92689,191916.22,553214.38,18.18
92690,191916.22,553124.38,20.46
92691,191916.22,553034.38,21.02
92692,191916.22,552944.38,26.69
92693,192006.22,561314.38,24.41
92694,192006.22,561224.38,23.6
92695,192006.22,561134.38,23.48
92696,192006.22,561044.38,23.33
92697,192006.22,560954.38,20.88
92698,192006.22,560864.38,21.25
92699,192006.22,560774.38,23.41
92700,192006.22,560684.38,24.41
92701,192006.22,560594.38,38.51
92702,192006.22,560504.38,60.1
92703,192006.22,560414.38,85.39
92704,192006.22,560324.38,103.09
92705,192006.22,560234.38,113.25
92706,192006.22,560144.38,138.41
92707,192006.22,560054.38,124.56
92708,192006.22,559964.38,120.68
92709,192006.22,559874.38,133.69
92710,192006.22,559784.38,115.85
92711,192006.22,559694.38,101.57
92712,192006.22,559604.38,106.91
92713,192006.22,559514.38,128.44
92714,192006.22,559424.38,126.68
92715,192006.22,559334.38,103.36
92716,192006.22,559244.38,120.75
92717,192006.22,559154.38,150.64
92718,192006.22,559064.38,178.57
92719,192006.22,558974.38,184.22
92720,192006.22,558884.38,182.35
92721,192006.22,558794.38,176.95
92722,192006.22,558704.38,171.45
92723,192006.22,558614.38,159.77
92724,192006.22,558524.38,159.73
92725,192006.22,558434.38,140.94
92726,192006.22,558344.38,113.32
92727,192006.22,558254.38,86.41
92728,192006.22,558164.38,76.31
92729,192006.22,558074.38,75.77
92730,192006.22,557984.38,80.38
92731,192006.22,557894.38,90.68
92732,192006.22,557804.38,81.14
92733,192006.22,557714.38,61.27
92734,192006.22,557624.38,51.5
92735,192006.22,557534.38,49.03
92736,192006.22,557444.38,45.93
92737,192006.22,557354.38,39.84
92738,192006.22,557264.38,31.38
92739,192006.22,557174.38,31.71
92740,192006.22,557084.38,32.87
92741,192006.22,556994.38,31.98
92742,192006.22,556904.38,34.96
92743,192006.22,556814.38,46.4
92744,192006.22,556724.38,48.73
92745,192006.22,556634.38,42.28
92746,192006.22,556544.38,33.08
92747,192006.22,556454.38,34.63
92748,192006.22,556364.38,36.84
92749,192006.22,556274.38,34.81
92750,192006.22,556184.38,31.56
92751,192006.22,556094.38,27.77
92752,192006.22,556004.38,25.42
92753,192006.22,555914.38,25.34
92754,192006.22,555824.38,25.96
92755,192006.22,555734.38,26.0
92756,192006.22,555644.38,24.8
92757,192006.22,555554.38,23.01
92758,192006.22,555464.38,26.48
92759,192006.22,555374.38,33.46
92760,192006.22,555284.38,33.76
92761,192006.22,555194.38,27.33
92762,192006.22,555104.38,24.57
92763,192006.22,555014.38,52.75
92764,192006.22,554924.38,67.11
92765,192006.22,554834.38,59.82
92766,192006.22,554744.38,58.04
92767,192006.22,554654.38,42.12
92768,192006.22,554564.38,24.6
92769,192006.22,554474.38,24.04
92770,192006.22,554384.38,30.31
92771,192006.22,554294.38,25.25
92772,192006.22,554204.38,27.1
92773,192006.22,554114.38,20.83
92774,192006.22,554024.38,14.55
92775,192006.22,553934.38,13.62
92776,192006.22,553844.38,13.94
92777,192006.22,553754.38,10.81
92778,192006.22,553664.38,12.24
92779,192006.22,553574.38,13.33
92780,192006.22,553484.38,12.92
92781,192006.22,553394.38,13.16
92782,192006.22,553304.38,13.22
92783,192006.22,553214.38,13.81
92784,192006.22,553124.38,17.14
92785,192006.22,553034.38,18.16
92786,192096.22,561314.38,23.81
92787,192096.22,561224.38,23.56
92788,192096.22,561134.38,23.55
92789,192096.22,561044.38,23.64
92790,192096.22,560954.38,21.44
92791,192096.22,560864.38,21.32
92792,192096.22,560774.38,24.15
92793,192096.22,560684.38,24.16
92794,192096.22,560594.38,30.28
92795,192096.22,560504.38,50.94
92796,192096.22,560414.38,78.53
92797,192096.22,560324.38,97.68
92798,192096.22,560234.38,127.12
92799,192096.22,560144.38,158.03
92800,192096.22,560054.38,147.97
92801,192096.22,559964.38,134.63
92802,192096.22,559874.38,143.73
92803,192096.22,559784.38,138.99
92804,192096.22,559694.38,130.06
92805,192096.22,559604.38,134.47
92806,192096.22,559514.38,140.28
92807,192096.22,559424.38,116.36
92808,192096.22,559334.38,96.0
92809,192096.22,559244.38,112.02
92810,192096.22,559154.38,129.08
92811,192096.22,559064.38,136.02
92812,192096.22,558974.38,139.85
92813,192096.22,558884.38,162.02
92814,192096.22,558794.38,156.97
92815,192096.22,558704.38,139.22
92816,192096.22,558614.38,125.69
92817,192096.22,558524.38,128.18
92818,192096.22,558434.38,126.89
92819,192096.22,558344.38,108.76
92820,192096.22,558254.38,78.2
92821,192096.22,558164.38,60.05
92822,192096.22,558074.38,57.7
92823,192096.22,557984.38,65.19
92824,192096.22,557894.38,65.34
92825,192096.22,557804.38,57.3
92826,192096.22,557714.38,49.21
92827,192096.22,557624.38,46.17
92828,192096.22,557534.38,44.87
92829,192096.22,557444.38,42.03
92830,192096.22,557354.38,35.01
92831,192096.22,557264.38,28.74
92832,192096.22,557174.38,29.41
92833,192096.22,557084.38,30.91
92834,192096.22,556994.38,28.74
92835,192096.22,556904.38,28.85
92836,192096.22,556814.38,30.69
92837,192096.22,556724.38,31.48
92838,192096.22,556634.38,31.01
92839,192096.22,556544.38,28.61
92840,192096.22,556454.38,27.05
92841,192096.22,556364.38,28.09
92842,192096.22,556274.38,28.49
92843,192096.22,556184.38,27.55
92844,192096.22,556094.38,26.31
92845,192096.22,556004.38,24.43
92846,192096.22,555914.38,23.82
92847,192096.22,555824.38,24.78
92848,192096.22,555734.38,25.53
92849,192096.22,555644.38,24.16
92850,192096.22,555554.38,22.14
92851,192096.22,555464.38,22.33
92852,192096.22,555374.38,24.82
92853,192096.22,555284.38,30.87
92854,192096.22,555194.38,26.61
92855,192096.22,555104.38,22.49
92856,192096.22,555014.38,47.06
92857,192096.22,554924.38,62.88
92858,192096.22,554834.38,50.34
92859,192096.22,554744.38,51.4
92860,192096.22,554654.38,53.42
92861,192096.22,554564.38,29.77
92862,192096.22,554474.38,18.66
92863,192096.22,554384.38,20.92
92864,192096.22,554294.38,17.74
92865,192096.22,554204.38,19.36
92866,192096.22,554114.38,16.47
92867,192096.22,554024.38,14.11
92868,192096.22,553934.38,14.17
92869,192096.22,553844.38,11.35
92870,192096.22,553754.38,12.43
92871,192096.22,553664.38,13.49
92872,192096.22,553574.38,12.94
92873,192096.22,553484.38,13.01
92874,192096.22,553394.38,13.58
92875,192096.22,553304.38,14.0
92876,192096.22,553214.38,15.48
92877,192096.22,553124.38,15.96
92878,192186.22,561224.38,23.53
92879,192186.22,561134.38,23.53
92880,192186.22,561044.38,23.42
92881,192186.22,560954.38,23.46
92882,192186.22,560864.38,21.19
92883,192186.22,560774.38,22.36
92884,192186.22,560684.38,24.27
92885,192186.22,560594.38,24.65
92886,192186.22,560504.38,34.86
92887,192186.22,560414.38,48.59
92888,192186.22,560324.38,70.93
92889,192186.22,560234.38,99.72
92890,192186.22,560144.38,125.45
92891,192186.22,560054.38,115.16
92892,192186.22,559964.38,96.43
92893,192186.22,559874.38,99.15
92894,192186.22,559784.38,96.91
92895,192186.22,559694.38,100.86
92896,192186.22,559604.38,118.24
92897,192186.22,559514.38,116.35
92898,192186.22,559424.38,95.83
92899,192186.22,559334.38,84.81
92900,192186.22,559244.38,87.07
92901,192186.22,559154.38,94.13
92902,192186.22,559064.38,111.11
92903,192186.22,558974.38,138.93
92904,192186.22,558884.38,156.95
92905,192186.22,558794.38,141.25
92906,192186.22,558704.38,133.87
92907,192186.22,558614.38,107.1
92908,192186.22,558524.38,91.48
92909,192186.22,558434.38,93.99
92910,192186.22,558344.38,88.47
92911,192186.22,558254.38,73.39
92912,192186.22,558164.38,59.22
92913,192186.22,558074.38,49.87
92914,192186.22,557984.38,50.21
92915,192186.22,557894.38,52.14
92916,192186.22,557804.38,49.58
92917,192186.22,557714.38,43.92
92918,192186.22,557624.38,39.96
92919,192186.22,557534.38,40.39
92920,192186.22,557444.38,38.04
92921,192186.22,557354.38,33.05
92922,192186.22,557264.38,28.15
92923,192186.22,557174.38,27.05
92924,192186.22,557084.38,28.92
92925,192186.22,556994.38,27.99
92926,192186.22,556904.38,26.11
92927,192186.22,556814.38,25.97
92928,192186.22,556724.38,26.21
92929,192186.22,556634.38,26.69
92930,192186.22,556544.38,26.02
92931,192186.22,556454.38,23.46
92932,192186.22,556364.38,24.84
92933,192186.22,556274.38,24.85
92934,192186.22,556184.38,24.1
92935,192186.22,556094.38,23.84
92936,192186.22,556004.38,22.82
92937,192186.22,555914.38,21.35
92938,192186.22,555824.38,21.9
92939,192186.22,555734.38,25.82
92940,192186.22,555644.38,25.04
92941,192186.22,555554.38,21.86
92942,192186.22,555464.38,19.84
92943,192186.22,555374.38,21.1
92944,192186.22,555284.38,24.18
92945,192186.22,555194.38,22.38
92946,192186.22,555104.38,20.19
